phecode	cases	controls	p_value	neg_log_p_value	standard_error	beta	conf_int_1	conf_int_2	odds_ratio	log10_odds_ratio	converged	phecode_sex_restriction	phecode_string	phecode_category
ID_059.1	172	2230	0.0054134861538871586	2.2665229696815405	0.16	0.4447129491118903	0.131	0.758	1.5600423200207165	0.19313637983021556	True	Both	Sars-CoV-2*	Infections
SS_834	168	2369	8.777730889765542e-6	5.056617738013875	0.167	0.7406322846247794	0.414	1.067	2.0972611613436043	0.3216525143319403	True	Both	Abnormal cytological findings in specimens from genital organs	Symptoms
MS_723.4	68	2471	0.003603767696901621	2.4432432119230976	0.249	0.7238903569019982	0.236	1.211	2.062441256041891	0.31438158750551337	True	Both	Lateral epicondylitis (Tennis elbow)	Muscloskeletal
EM_230.1	167	2332	0.07428560000368332	1.1290953645037947	0.175	-0.3115010432738547	-0.654	0.031	0.7323468464666533	-0.13528318420094118	True	Both	Protein-calorie malnutrition	Endocrine/Metab
SS_823.1	91	2389	0.07465325821881907	1.12695123287433	0.215	0.38381723393545536	-0.038	0.806	1.4678771390364902	0.16668970675753778	True	Both	Nonspecific elevation of levels of transaminase or lactic acid dehydrogenase [LDH]	Symptoms
ID_092.2	285	2222	0.2740657662678836	0.5621452090773214	0.133	-0.1459178696881911	-0.407	0.116	0.8642286796408767	-0.06337132561665919	True	Both	Sepsis	Infections
CV_416.2	167	2378	0.9645122531194151	0.015692250727876732	0.179	0.007973525702278255	-0.343	0.359	1.0080053989159847	0.0034628582138132445	True	Both	Atrial fibrillation and flutter	Cardiovascular
CA_136.41	312	2164	0.053925196677400325	1.268208262252234	0.14	0.2693512691149995	-0.005	0.543	1.309114911926629	0.11697776987028202	True	Both	Benign neoplasm of the colon	Neoplasms
GU_594.32	62	2498	0.48556669834735144	0.3137511061583366	0.267	0.18595749653742377	-0.337	0.709	1.2043710693490655	0.08076031461474621	True	Both	Stress incontinence	Genitourinary
MB_309.7	60	2380	0.011061777611884595	1.9561750769193036	0.263	0.6691384625893757	0.153	1.185	1.9525543971298487	0.2906031419317914	True	Both	Restlessness and agitation*	Mental
RE_499	799	1411	5.899541458756028e-23	22.229181742539367	0.095	0.9390594367920903	0.752	1.126	2.5575747259948147	0.40782833157798026	True	Both	Other symptoms and disorders of the respiratory system	Respiratory
CA_138	298	2132	2.146090703215341e-7	6.668351926790634	0.13	0.6720888125512445	0.418	0.926	1.9583236223527936	0.29188446263991447	True	Both	Benign neoplasm of the skin	Neoplasms
SS_835	175	2238	0.02846135301880657	1.5457444579188364	0.162	0.35490288938275294	0.037	0.672	1.4260421637223977	0.15413236647044978	True	Both	Cytology and pathology findings	Symptoms
MS_716	440	1982	3.1025332485567785e-11	10.508283555651193	0.114	0.7551591329190525	0.532	0.978	2.1279501233281057	0.3279614443855888	True	Both	Intervertebral disc disorder	Muscloskeletal
CV_413	169	2324	0.007837566704201267	2.1058187499388024	0.165	0.4393225548518675	0.115	0.763	1.5516557007527016	0.1907953613478047	True	Both	Heart valve disorders	Cardiovascular
NS_325	275	2158	0.00023447705703385862	3.6298996454480603	0.137	0.503868936112847	0.235	0.772	1.6551124234729908	0.21882749855627157	True	Both	Abnormality of gait and mobility	Neurological
CV_402	147	2257	3.4164165029526287e-6	5.4664291889468695	0.172	0.7986276424293535	0.462	1.136	2.2224887853453694	0.34683957820247147	True	Both	Elevated blood pressure reading without diagnosis of hypertension	Cardiovascular
GI_537	69	2464	0.7594012995511525	0.11952866399446814	0.253	0.0773831139134423	-0.418	0.573	1.0804559348115665	0.0336070593650987	True	Both	Abnormality of the peritoneum	Gastrointestinal
EM_247.52	58	2485	0.0765238991136348	1.1162029095230181	0.268	0.47481853755259396	-0.051	1.0	1.607722429767286	0.2062110707644635	True	Both	Hypercalcemia	Endocrine/Metab
NS_341	56	2504	0.6883750802627551	0.16217485987304406	0.286	-0.11470412392968315	-0.675	0.446	0.891629916838829	-0.04981536807420815	True	Both	Cerebral palsy and other paralytic syndromes	Neurological
PP_932	50	1055	0.0005428790902985937	3.2652968854447426	0.302	1.045261342864667	0.453	1.638	2.8441417226779815	0.4539512333529078	True	Female	Known or suspected fetal abnormality affecting management of mother	Pregnancy
NS_325.3	52	2490	0.10292930133076407	0.9874609751423965	0.283	0.4618684589455792	-0.093	1.017	1.5870365290362747	0.20058692308522366	True	Both	Lack of coordination	Neurological
GI_513.2	54	2496	0.4859760024996842	0.3133851756744992	0.281	0.19608518664336286	-0.356	0.748	1.2166305415920922	0.08515871454218174	True	Both	Gastric ulcer	Gastrointestinal
GI_557	400	1995	0.0038497516135518658	2.4145672903210356	0.112	0.3232797256191717	0.104	0.543	1.3816517802557273	0.14039860094760356	True	Both	Gastrointestinal hemorrhage	Gastrointestinal
ID_088	177	2297	0.0001033493958214687	3.9856920579062547	0.157	0.6107537343809735	0.302	0.919	1.8418191181229129	0.26524697664346114	True	Both	Sexually transmitted disease	Infections
NS_331.1	70	2430	0.021085799164025195	1.6760099343242865	0.243	0.5612600076743832	0.084	1.038	1.752879751366427	0.2437521242459614	True	Both	Tension headache	Neurological
RE_488.9	100	2377	0.000516563155614627	3.286876573547715	0.205	0.7125683627455981	0.31	1.115	2.0392220003660366	0.30946450791924796	True	Both	Snoring*	Respiratory
NS_333.6	162	2348	2.6205687507130415e-9	8.58160444208097	0.169	1.003645713917959	0.673	1.334	2.7282099929813257	0.43587779534041937	True	Both	Sleep related movement disorders	Neurological
GI_502.32	79	2377	0.23578286891241118	0.6274877522819858	0.232	0.2747889100072492	-0.179	0.729	1.3162527977465792	0.1193393073043576	True	Both	Periapical abscess	Gastrointestinal
GI_523	179	2240	0.70538946764318	0.15157102918596194	0.173	0.0652974120236315	-0.273	0.404	1.0674764575110458	0.028358305724426207	True	Both	Diverticular disease [Bowel diverticulosis]	Gastrointestinal
SO_387	451	2048	3.1868057359259463e-7	6.496644409819906	0.111	0.5666471707273374	0.349	0.784	1.7623482817585512	0.24609173943297247	True	Both	Disorders of refraction and accommodation	Sense organs
RE_495	344	2042	3.114163810515825e-6	5.506658546510361	0.123	0.574870245398317	0.333	0.816	1.7768999510098458	0.2496629753868573	True	Both	Abnormal findings on diagnostic imaging of lung	Respiratory
GI_546	213	2191	0.9859659729877829	0.006138072887022586	0.15	0.0026384857921154135	-0.291	0.297	1.0026419696591238	0.0011458798200958777	True	Both	Other disorders of liver	Gastrointestinal
RE_463.4	92	2322	0.000639268867704145	3.1943164451258395	0.214	0.7307884676553276	0.311	1.15	2.0767173868043765	0.3173773989412418	True	Both	Nasal congestion*	Respiratory
GU_585	179	2326	0.00164022789388034	2.78509580672139	0.157	0.494608626140337	0.187	0.802	1.6398563165534916	0.21480579703449684	True	Both	Kidney stone disease	Genitourinary
RE_471.2	91	2431	0.00001075941554059261	4.96821131922627	0.217	0.9570468248811626	0.531	1.383	2.60399505379742	0.41564015496891665	True	Both	Deviated nasal septum	Respiratory
GI_507	119	2338	1.8598366862511136e-6	5.730525189854081	0.191	0.9097816891557773	0.536	1.284	2.483780238031864	0.3951131673369736	True	Both	Lesions of mouth	Gastrointestinal
MS_719	399	1932	3.493970691660813e-6	5.45668074231341	0.113	0.5232787632865868	0.302	0.744	1.687551671234511	0.22725707939252257	True	Both	Disorders of muscle	Muscloskeletal
GI_524.1	151	2364	1.0030717052331965e-7	6.998668020046381	0.173	0.920120274690719	0.582	1.259	2.509592212212298	0.39960315798548357	True	Both	Irritable bowel syndrome	Gastrointestinal
EM_232.2	187	2326	0.05900341600573365	1.2291228441291393	0.156	0.29495240642824155	-0.011	0.601	1.3430624360267098	0.12809620253587053	True	Both	Vitamin B group deficiency	Endocrine/Metab
NS_347	72	2437	0.13763611271040246	0.8612676017606546	0.242	0.35907636688813593	-0.115	0.833	1.4320061552499734	0.15594488472138496	True	Both	Other disorders of the brain and CNS	Neurological
GU_596	109	2416	0.023883672549948744	1.6218988917158992	0.2	0.45181047664546653	0.06	0.844	1.571154149953655	0.19621879687320418	True	Both	Other disorders of bladder	Genitourinary
SO_387.3	213	2284	0.00014621890652059314	3.8349964682352717	0.148	0.5612422851317597	0.272	0.851	1.7528486861555974	0.2437444274434947	True	Both	Astigmatism	Sense organs
SS_800.11	60	2386	0.9409599106561218	0.026428879178174228	0.272	0.020134339617663144	-0.513	0.553	1.0203384026909812	0.008744232592717107	True	Both	Pleurodynia*	Symptoms
MS_705.1	65	2498	0.08623634303324836	1.0643096686016216	0.255	0.43717619854855805	-0.062	0.937	1.5483288663220345	0.18986321064907916	True	Both	Rheumatoid arthritis	Muscloskeletal
NS_329	548	1750	6.006425904264877e-28	27.221383876047454	0.103	1.1277336068120047	0.926	1.329	3.0886484697963055	0.48976848249530514	True	Both	Symptoms and signs involving cognitive functions and awareness	Neurological
GU_605	202	1170	1.646412247659103e-8	7.7834614118533985	0.165	0.9328798182839126	0.609	1.257	2.5418186233744198	0.4051445573596115	True	Male	Male sexual dysfuction	Genitourinary
RE_462	441	1922	2.2822552652254556e-16	15.641635782319703	0.109	0.89781649088799	0.683	1.112	2.454238404426273	0.3899167477543952	True	Both	Sinusitis	Respiratory
CA_112	71	2454	0.24167900478109183	0.6167610761283957	0.247	0.289634084377099	-0.195	0.774	1.335938557787791	0.12578648461607495	True	Both	Malignant neoplasm of other and ill-defined sites	Neoplasms
SO_360	127	2348	0.004477542921028403	2.3489602423797793	0.186	0.5278257803898223	0.164	0.892	1.6952424693907515	0.22923182382957746	True	Both	Inflammation of eyelids	Sense organs
MB_280.8	1794	347	0.19507548991352552	0.7097972937218028	0.124	0.16014320489755923	-0.082	0.402	1.1736789355294206	0.06954931020131182	True	Both	Psychoactive substance abuse	Mental
EM_256.72	50	2438	0.7756307196573636	0.11034499857028432	0.302	-0.08616518785845172	-0.679	0.506	0.9174426683126887	-0.03742106561908268	True	Both	Hypovolemia	Endocrine/Metab
DE_672	146	2352	0.0034421835914003832	2.4631659699742428	0.185	0.5397656110508418	0.178	0.901	1.7156046962731466	0.23441722640051746	True	Both	Skin changes due to solar radiation	Dermatological
GU_582	444	2024	0.8832649706840484	0.05390899286240887	0.114	-0.016700627553702958	-0.24	0.206	0.9834380548258038	-0.0072529903908945936	True	Both	Renal failure	Genitourinary
MS_726	129	2417	0.15432984486050158	0.8115500803860967	0.2	0.28438284833793603	-0.107	0.676	1.3289416164609187	0.123505901781095	True	Both	Osteoporosis and low bone density	Muscloskeletal
EM_236.11	400	2115	8.677094692090838e-6	5.061625663118882	0.112	0.4970240725726784	0.278	0.716	1.6438220892704911	0.21585481209139556	True	Both	Morbid obesity	Endocrine/Metab
MB_286.2	1448	934	1.468096202723913e-41	40.833245484649375	0.099	1.3332821394984335	1.14	1.527	3.793473687246467	0.5790370760043313	True	Both	Major depressive disorder	Mental
MS_727	255	2180	0.0000655801482321388	4.183227606020921	0.143	0.5716859202134361	0.291	0.852	1.7712507230078949	0.248280040530478	True	Both	Other disorders of bone	Muscloskeletal
EM_256.7	361	1945	0.18248160714929051	0.7387809028026767	0.118	0.15730736562373024	-0.074	0.389	1.1703552856050692	0.06831772085312336	True	Both	Volume depletion	Endocrine/Metab
GU_593.1	55	2495	0.0044986771513789645	2.346915172961492	0.276	0.7853459533127336	0.244	1.327	2.1931655423900347	0.34107141390876905	True	Both	Gross hematuria	Genitourinary
EM_204.5	144	2353	0.9076320577615636	0.04209017314070086	0.18	0.02091340945944632	-0.332	0.374	1.021133627296463	0.009082578326020826	True	Both	Prediabetes*	Endocrine/Metab
CV_440	286	2188	0.0005043185944743056	3.2972950188947836	0.128	0.44580133760949014	0.195	0.697	1.5617411764778057	0.1936090609488902	True	Both	Embolism and thrombosis	Cardiovascular
GI_545	104	2372	0.030275179077160538	1.5189132793329647	0.203	0.43894148924165166	0.042	0.836	1.551064530770678	0.19062986665604487	True	Both	Nonspecific abnormal results of function study of liver	Gastrointestinal
GU_591	458	1897	0.0010354878663446357	2.984854985723154	0.117	0.38523552021387153	0.155	0.615	1.4699604860832238	0.167305660662013	True	Both	Urinary tract infection [UTI]	Genitourinary
NS_333	1042	1290	6.360968974812622e-36	35.19647672265968	0.094	1.1699947830038762	0.987	1.353	3.22197582944924	0.5081222781141759	True	Both	Sleep disorders	Neurological
SS_840.64	54	2507	0.25642573178987915	0.591038396416744	0.278	0.3150814647093086	-0.229	0.859	1.3703709432804267	0.13683814147324688	True	Both	Allergy to analgesic agent	Symptoms
CA_144	100	1002	0.05648650262742902	1.2480553138568562	0.215	0.40964388748231223	-0.011	0.831	1.5062812839707562	0.17790607987896476	True	Female	Gynecological benign neoplasms	Neoplasms
SO_392	144	2290	0.000038494358011656014	4.41460291890607	0.174	0.7156305813689552	0.375	1.056	2.045476114798397	0.3107944125697533	True	Both	Otalgia and effusion of ear	Sense organs
EM_230	336	2034	0.06946890616100444	1.158209539357685	0.122	0.22099971673661223	-0.018	0.46	1.2473230772430544	0.09597895748089243	True	Both	Malnutrition and underweight	Endocrine/Metab
CV_417.2	379	1911	1.134833067898665e-10	9.945068017785701	0.114	0.7351750801587995	0.512	0.959	2.085847150988519	0.3192824805457474	True	Both	Tachycardia	Cardiovascular
SS_840	814	1490	1.8608533817295464e-20	19.730287843964483	0.093	0.8604793316961103	0.679	1.042	2.3642937030512425	0.3737014255474186	True	Both	Allergy	Symptoms
DE_686	122	2395	0.48673380729425786	0.3127084877169742	0.193	0.1339622770226668	-0.244	0.511	1.1433496882767553	0.058179077694138936	True	Both	Chronic ulcer of skin	Dermatological
NS_336.411	52	2501	0.004853438028289123	2.3139505113461114	0.284	0.7985984815674176	0.243	1.354	2.22242397660169	0.34682691380104524	True	Both	Carpal tunnel syndrome, bilateral*	Neurological
CA_144.2	88	1024	0.03200566295167297	1.4947731725840656	0.227	0.48736885263505036	0.042	0.933	1.6280270006929578	0.21166160335092146	True	Female	Benign neoplasms of the uterus	Neoplasms
GI_520	359	2039	0.0008668430977539545	3.0620595045379284	0.119	0.3973759542433414	0.164	0.631	1.4879152129503705	0.17257818416892226	True	Both	Hernia	Gastrointestinal
EM_239.21	89	2448	0.01977605750670941	1.7038602837064554	0.218	0.5072628694169894	0.081	0.934	1.660739307883077	0.2203014650622083	True	Both	Pure hyperglyceridemia	Endocrine/Metab
MB_290	986	1413	1.2306142185372356e-38	37.909878071373306	0.088	1.1492836096512848	0.976	1.323	3.1559312209925903	0.49912752981340386	True	Both	Reaction to severe stress, and adjustment disorders	Mental
SO_390.4	120	2354	0.002326897341506098	2.6332227765761367	0.193	0.587917317948237	0.209	0.966	1.800235190846878	0.2553292470002789	True	Both	Impacted cerumen	Sense organs
CV_433.2	54	2492	0.7718479303407005	0.11246825603651313	0.29	0.08397082999029792	-0.484	0.652	1.087597168126163	0.036468068105622455	True	Both	Occlusion and stenosis of precerebral arteries	Cardiovascular
MS_730	215	2253	0.0000190606752082916	4.719861718910639	0.145	0.620749412661576	0.336	0.905	1.8603216681932513	0.269588044563607	True	Both	Other disorders and symptoms of the musculoskeletal system	Muscloskeletal
GI_540.1	232	2302	9.490331752478496e-6	5.0227186057231314	0.139	0.615664591725743	0.343	0.888	1.8508862746005281	0.26737973488970856	True	Both	Chronic hepatitis	Gastrointestinal
MS_723	456	1949	3.2937725555274855e-15	14.482306393414511	0.113	0.8906231450708648	0.669	1.112	2.436647563219543	0.38679271735959597	True	Both	Enthesopathy/Enthesitis/Tendinopathy	Muscloskeletal
NS_331.61	88	2450	0.0024051964135015434	2.618849452422435	0.22	0.6680402245200524	0.237	1.099	1.9504112046416997	0.29012618319846817	True	Both	Migraine with aura	Neurological
CV_425	70	2406	0.6589180712273707	0.18116858149980608	0.252	0.111204683229996	-0.383	0.605	1.1176236422615267	0.04829558028858633	True	Both	Cardiomegaly	Cardiovascular
MB_293	79	2478	0.0021100773390541855	2.675701626546419	0.232	0.7143893873833281	0.259	1.17	2.0429388570872042	0.31025536887082394	True	Both	Eating disorders	Mental
GI_520.13	89	2445	0.1705467127136414	0.7681566471981545	0.219	0.3003177137736869	-0.129	0.73	1.3502877444476704	0.1304263259097124	True	Both	Umbilical hernia	Gastrointestinal
MS_745	746	1649	7.245609335953332e-8	7.139925085677353	0.092	0.4956174150478983	0.315	0.676	1.6415114201003143	0.21524390849045594	True	Both	Fractures	Muscloskeletal
RE_462.2	238	2163	5.395868325758088e-8	7.267938656867889	0.14	0.7599134170268919	0.486	1.034	2.138091090199003	0.33002620373902375	True	Both	Chronic sinusitis	Respiratory
GI_542.2	261	2156	0.09378288843898361	1.0278763954637302	0.134	0.224011121396656	-0.038	0.486	1.251084933162784	0.09728679390752712	True	Both	Fatty liver disease (FLD)	Gastrointestinal
SO_376	76	2444	0.11124346304124269	0.9537254998843578	0.243	0.38641589132635173	-0.089	0.862	1.4716966094108208	0.1678182893227612	True	Both	Disorders of vitreous body	Sense organs
MS_715	504	1932	6.650452308993011e-12	11.1771488165586	0.111	0.7639571776200192	0.546	0.982	2.146754523313413	0.3317823866507568	True	Both	Other non-inflammatory spondylopathy	Muscloskeletal
CV_424.2	96	2469	0.9877270080391538	0.005363070882597813	0.221	0.0033991541103504178	-0.43	0.437	1.0034049377860284	0.0014762338732639542	True	Both	Systolic heart failure	Cardiovascular
RE_487	91	2398	0.3608809820889537	0.44263600403483894	0.219	0.19964863665020263	-0.229	0.628	1.220973677381655	0.0867063012166903	True	Both	Hemorrhage from respiratory passages	Respiratory
ID_092	352	2140	0.8886292360738748	0.051279402487578576	0.12	-0.016802867828829515	-0.252	0.218	0.9833375129883086	-0.007297392778210336	True	Both	Bacteremia, Sepsis, and SIRS	Infections
NS_349	64	2431	0.20454473476687984	0.6892116952959937	0.257	0.3254407441558066	-0.177	0.828	1.3846407838468973	0.14133711937335477	True	Both	Disorder of nervous system	Neurological
NS_329.8	256	2101	0.000012823253942359293	4.892001757196471	0.134	0.582822942459362	0.321	0.845	1.7910874376452983	0.2531167878367173	True	Both	Altered mental status, unspecified	Neurological
CV_444.13	64	2509	0.17368199762908332	0.7602451944229445	0.282	-0.38396479309444	-0.937	0.169	0.6811554081315229	-0.1667537908860391	True	Both	Esophageal varices	Cardiovascular
DE_683	186	2294	0.000021661564620240605	4.664310177378486	0.157	0.6671116917906611	0.359	0.975	1.948601024538212	0.28972292655782694	True	Both	Nail disorders	Dermatological
CV_413.1	70	2418	0.14897776692517475	0.8268785397902298	0.248	0.3575934146524479	-0.128	0.843	1.4298841323387235	0.1553008467484996	True	Both	Mitral valve disorders	Cardiovascular
DE_660.6	691	1656	1.5484429519553796e-8	7.810104790376533	0.093	0.5276682666341987	0.345	0.711	1.6949754664115784	0.22916341647468627	True	Both	Cellulitis and abscess	Dermatological
BI_164.6	109	2399	0.6487714164382853	0.18790829251543115	0.206	-0.09389562918180584	-0.498	0.31	0.9103777741555994	-0.04077835362849225	True	Both	Anemia secondary to chronic diseases and conditions	Blood/Immune
PP_926	62	1053	0.003109345853187911	2.507330968604206	0.271	0.8020141085934127	0.27	1.334	2.230027926735554	0.3483103017706745	True	Female	Mental disorders complicating pregnancy, childbirth and the puerperium	Pregnancy
DE_685	117	2356	3.9819764422842155e-8	7.39990131362459	0.194	1.0678653109827105	0.687	1.449	2.90916270919544	0.4637680119756912	True	Both	Disorders of sweat glands	Dermatological
CV_418	274	2108	0.00019626049398737083	3.7071671123714354	0.133	0.49640294801228424	0.235	0.758	1.6428013880220491	0.2155850611222418	True	Both	Abnormal results of cardiovascular function studies	Cardiovascular
CA_103.2	62	2514	0.2833735430818456	0.5476406997128601	0.273	0.2927412879468359	-0.242	0.828	1.3400960465805607	0.12713592598056175	True	Both	Keratinocyte carcinoma	Neoplasms
GU_605.1	154	1215	1.4982618859562335e-7	6.824412268288758	0.179	0.9393509744116063	0.589	1.29	2.558320463942217	0.40795494475740335	True	Male	Male erectile dysfunction*	Genitourinary
GI_529	970	1283	7.05174936015765e-18	17.15170313219729	0.092	0.789143173641003	0.61	0.969	2.201509306700942	0.3427205257439073	True	Both	Symptoms involving digestive system	Gastrointestinal
MS_714.6	62	2456	0.015797040921966377	1.8014242568187777	0.261	0.6302196221803983	0.118	1.142	1.8780229894792577	0.2737009043000992	True	Both	Spondylolisthesis	Muscloskeletal
EM_202	482	1994	0.3318061711156637	0.4791155409862906	0.11	-0.10687358993432547	-0.323	0.109	0.8986392628589386	-0.04641461036966848	True	Both	Diabetes mellitus	Endocrine/Metab
MB_286.4	265	2178	2.2744785620550525e-13	12.64311815222821	0.134	0.9814191726694687	0.719	1.244	2.6682402498521722	0.42622493112440496	True	Both	Dysthymic disorder	Mental
MS_710.41	88	2464	0.00033627140692486947	3.473310059068584	0.219	0.7841360313134634	0.356	1.213	2.190513587804871	0.3405459514609526	True	Both	Flat foot [pes planus]	Muscloskeletal
SS_819	454	1790	6.290685174729717e-13	12.201302049086005	0.111	0.7963714458261221	0.579	1.013	2.21748006614948	0.34585972446759927	True	Both	General symptoms and other findings	Symptoms
SS_834.1	104	2425	0.01278765076939256	1.8932092328161099	0.206	0.5121178792995388	0.109	0.915	1.668821818092513	0.22240996906378524	True	Both	Abnormal Papanicolaou smear	Symptoms
CV_401.1	1173	1242	0.0021197761344667054	2.6737100016653126	0.096	0.2943065966592031	0.107	0.482	1.3421953532005113	0.12781573091681792	True	Both	Essential hypertension	Cardiovascular
GI_529.7	51	2495	0.0019792037236854377	2.703509500630013	0.29	0.8977713555459262	0.329	1.467	2.4541276340362317	0.3898971457243981	True	Both	Fecal incontinence and encopresis	Gastrointestinal
CV_416.11	54	2486	0.0007942053928427658	3.1000671682997067	0.281	0.9424115496682341	0.392	1.493	2.5661623905345743	0.4092841357028064	True	Both	Supraventricular tachycardia	Cardiovascular
ID_070	203	2224	6.919758680859807e-6	5.159909050832028	0.151	0.6804530263825724	0.384	0.977	1.9747721535020397	0.29551699455231906	True	Both	Candidiasis	Infections
NS_333.1	543	1938	2.5219052182085807e-19	18.5982712397227	0.105	0.9444055132333782	0.738	1.15	2.571284329626487	0.41015010307626465	True	Both	Sleep apnea	Neurological
NS_337	315	2142	0.25043946266194683	0.6012972366997376	0.129	0.14859538166073713	-0.105	0.402	1.1602034546293214	0.06453415429156582	True	Both	Polyneuropathies	Neurological
NS_331.64	66	2489	0.03602156813690488	1.443437384842953	0.251	0.5261498204482863	0.034	1.018	1.69240369042525	0.22850396367507747	True	Both	Chronic migraine without aura	Neurological
BI_181	487	1962	0.00013348826904668832	3.8745568984353227	0.105	0.3993654227949507	0.194	0.604	1.4908783200008144	0.1734421993828062	True	Both	Autoimmune disease	Blood/Immune
MS_709.21	78	2460	0.00043430507257922774	3.362205098152617	0.235	0.8266010158381438	0.366	1.287	2.285537018654101	0.35898825991412836	True	Both	Hallux valgus (Bunion)	Muscloskeletal
MS_717.2	110	2406	8.319306500228213e-7	6.079912875112773	0.203	0.9983087193922976	0.601	1.395	2.713688336653056	0.4335599680679767	True	Both	Sacrococcygeal disorders	Muscloskeletal
MS_745.61	109	2442	0.46112649267409844	0.3361799259444299	0.211	-0.15561409707559654	-0.569	0.258	0.8558894168781722	-0.06758234366628851	True	Both	Fracture of vertebrae	Muscloskeletal
NS_331	913	1346	8.273583680422934e-15	14.082306336213522	0.092	0.7177201478603551	0.537	0.899	2.0497547418278637	0.3117018997665382	True	Both	Headache	Neurological
MB_287.1	139	2393	0.003991812345971802	2.3988298829719668	0.176	0.5067694750276094	0.162	0.852	1.6599201105366506	0.22008718660149854	True	Both	Schizophrenia	Mental
GU_599	106	2362	0.00036754087906630566	3.434694350278883	0.2	0.7136641158359817	0.321	1.106	2.041457708843456	0.30994038743992997	True	Both	Other symptoms/disorders or the urinary system	Genitourinary
GU_621.1	55	1064	0.2562929831628359	0.5912632838484372	0.278	0.3157164415323813	-0.229	0.861	1.371241373390649	0.13711390840364382	True	Female	Dysplasia of cervix	Genitourinary
CA_130	272	2240	0.6055135098075812	0.21787616272831006	0.141	0.0727045514402919	-0.203	0.349	1.075412760822494	0.03157518549976989	True	Both	Cancer (solid tumor, excluding BCC)	Neoplasms
MS_716.3	158	2311	0.0005379249263719012	3.2692783309087976	0.167	0.5787920129422047	0.251	0.907	1.7838822220393113	0.251366177390475	True	Both	Spinal disc displacement (herniation)	Muscloskeletal
MS_718	1356	1002	2.5786676911261558e-31	30.588604621107095	0.098	1.1407850099268113	0.949	1.333	3.1292238730645976	0.49543663484916045	True	Both	Back pain	Muscloskeletal
MB_283.3	64	2466	0.0389820528040155	1.4091352945672408	0.255	0.525426778077267	0.027	1.024	1.6911804531276924	0.22818995036316156	True	Both	High risk sexual behavior	Mental
SO_386	270	2113	2.695791103205905e-7	6.569313764302861	0.132	0.6806368742094663	0.421	0.94	1.9751352444467896	0.29559683864904895	True	Both	Visual disturbances	Sense organs
SS_840.2	54	2426	0.006550426571163772	2.1837304173409886	0.276	0.7515346811751265	0.21	1.293	2.1202514309899745	0.3263873649932771	True	Both	Allergy to insects	Symptoms
DE_680	159	2279	0.0062344401990462	2.205202536472509	0.169	0.46207800568316976	0.131	0.793	1.5873691222090613	0.20067792807706006	True	Both	Epidermal thickening	Dermatological
GU_594.1	152	2305	0.00005193362500769881	4.284551362251954	0.171	0.6914667998752565	0.357	1.026	1.9966420607289135	0.30030021560512404	True	Both	Retention of urine	Genitourinary
MS_716.2	310	2137	1.193131549117954e-8	7.923311670406432	0.129	0.7359502545774428	0.483	0.989	2.087464673191085	0.3196191345182768	True	Both	Degenerative disc disease	Muscloskeletal
CV_416	500	1851	3.6503248860387326e-6	5.437668480766877	0.109	0.5048944891678495	0.291	0.719	1.6568106997626264	0.21927289058895819	True	Both	Cardiac arrhythmia and conduction disorders	Cardiovascular
MB_286	1871	586	8.7077071690895e-47	46.060096184245886	0.153	2.2014392823210547	1.901	2.502	9.038012394106813	0.9560729325570889	True	Both	Mood [affective] disorders	Mental
GI_502.16	84	2463	0.0002283104138068705	3.641474278804495	0.227	0.8364079366057847	0.392	1.281	2.3080613658273146	0.36324735148797715	True	Both	Loss of teeth and edentulism	Gastrointestinal
NS_336	391	2043	9.798654989974711e-11	10.008833533544292	0.116	0.7529800621165231	0.525	0.981	2.1233182178029932	0.3270150859603738	True	Both	Mononeuropathies	Neurological
GU_593	247	2182	0.00026393610265319686	3.578501200493579	0.138	0.5038578586757185	0.233	0.775	1.655094089170728	0.21882268768645305	True	Both	Hematuria	Genitourinary
CV_444.5	75	2463	0.023670156786325697	1.62579886538268	0.24	0.54273703055214	0.073	1.013	1.7207100588547273	0.23570769749335096	True	Both	Venous insufficiency (chronic) (peripheral)	Cardiovascular
MB_289	75	2470	6.238041657276299e-7	6.2049517293761145	0.246	1.2282755217864119	0.745	1.711	3.4153347846368876	0.5334332813686761	True	Both	Obsessive-compulsive disorder	Mental
MB_280.31	410	1975	1.0877645022482368e-8	7.963465117913986	0.112	0.6402424872367865	0.421	0.86	1.896940807474094	0.27805377928694947	True	Both	Cannabis abuse or dependance	Mental
MS_745.1	195	2338	0.034645573593140605	1.46035224407877	0.151	0.3198309645464347	0.023	0.617	1.376895000592912	0.13890082304431117	True	Both	Fracture of lower limb	Muscloskeletal
GU_592.11	84	2406	0.10767410644093564	0.9678887236459858	0.227	0.3653797650763698	-0.08	0.811	1.4410611689512396	0.15868241577177392	True	Both	Acute cystitis	Genitourinary
DE_660	986	1335	3.7849252172600365e-11	10.42194269689103	0.089	0.5882135738872949	0.414	0.763	1.800768600222814	0.25545790931984286	True	Both	Infection of the skin	Dermatological
MB_282.2	483	1878	0.001385840189201265	2.8582868483314754	0.106	0.33747965508206706	0.131	0.544	1.4014110965081894	0.14656555195675441	True	Both	Personal history of nicotine dependence	Mental
EM_236	998	1442	5.878343726330461e-10	9.23074502287652	0.088	0.544450719783469	0.372	0.717	1.7236613492278297	0.2364519432702142	True	Both	Overweight and obesity	Endocrine/Metab
